city;id;type;otype;lat;lon;name;amenity;amenity_specification
Frankfurt;2683735913;node;1;50,1203687;8,7058835;Habsburger / Wittelsbacher Allee;tram_stop;stop_position
Frankfurt;2671760132;node;1;50,1203994;8,6963099;Call a Bike;bicycle_rental;
Frankfurt;2951438333;node;1;50,120474;8,714543;;taxi;
Frankfurt;437364929;node;1;50,1205201;8,7145351;44 K3;taxi;
Frankfurt;618684890;node;1;50,1206516;8,6705164;Kronberger Straﬂe;bus_stop;platform
Frankfurt;1130974281;node;1;50,1207031;8,7046988;Habsburger / Wittelsbacher Allee;bus_stop;platform
Frankfurt;729610520;node;1;50,12081;8,6223432;Europcar;car_rental;
Frankfurt;1781001228;node;1;50,1208491;8,6654418;Altkˆnigstraﬂe;bus_stop;platform
Frankfurt;2682026585;node;1;50,1208594;8,6507381;Bockenheimer Warte;tram_stop;stop_position
Frankfurt;2682026586;node;1;50,1208652;8,6506939;Bockenheimer Warte;tram_stop;stop_position
Frankfurt;1586670762;node;1;50,1208774;8,640345;Kurf¸rstenplatz;bus_stop;platform
Frankfurt;1586670763;node;1;50,1208789;8,6401402;Kurf¸rstenplatz;bus_stop;platform
Frankfurt;1548514416;node;1;50,1209059;8,7713008;Schieﬂh¸ttenstraﬂe;bus_stop;platform
Frankfurt;3979849923;node;1;50,1210825;8,6509856;Bockenheimer Warte;bus_stop;platform
Frankfurt;742750523;node;1;50,1211388;8,7508114;Carl-Benz-Straﬂe Nord;bus_stop;platform
Frankfurt;3412616440;node;1;50,1211574;8,6706115;Kronberger Straﬂe;bus_stop;platform
Frankfurt;392767184;node;1;50,1212936;8,6206686;Sternbr¸cke;bus_stop;platform
Frankfurt;763120166;node;1;50,1212967;8,7737094;Schieﬂh¸ttenstraﬂe;tram_stop;stop_position
Frankfurt;760309040;node;1;50,1213221;8,6861696;Musterschule;tram_stop;stop_position
Frankfurt;392767183;node;1;50,1213264;8,6272612;Birkenweg;bus_stop;platform
Frankfurt;618448730;node;1;50,1213955;8,6207222;Sternbr¸cke;bus_stop;platform
Frankfurt;431016815;node;1;50,1214523;8,6508181;Falkstraﬂe;bus_stop;platform
Frankfurt;771410347;node;1;50,1214554;8,6550034;Papageno-Theater;halt;platform
Frankfurt;1781001253;node;1;50,1214835;8,6593343;Siesmayerstraﬂe;bus_stop;platform
Frankfurt;1548514417;node;1;50,1215224;8,7721211;Schieﬂh¸ttenstraﬂe;bus_stop;platform
Frankfurt;618448734;node;1;50,1215503;8,6275927;Birkenweg;bus_stop;platform
Frankfurt;3404674643;node;1;50,1216021;8,680325;Bornwiesenweg;bus_stop;platform
Frankfurt;392767185;node;1;50,1217718;8,6157823;Parkweg;bus_stop;platform
Frankfurt;3404674644;node;1;50,1217778;8,6805187;Bornwiesenweg;bus_stop;platform
Frankfurt;3017150053;node;1;50,1218744;8,7490877;Carl-Benz-Straﬂe Nord;bus_stop;platform
Frankfurt;1548555439;node;1;50,1218955;8,769423;Pfortenstraﬂe;bus_stop;platform
Frankfurt;392767186;node;1;50,1218991;8,614839;Parkweg;bus_stop;platform
Frankfurt;5902639718;node;1;50,1219063;8,6757021;Gr¸neburgweg;station;station
Frankfurt;763157956;node;1;50,1219778;8,7098076;Freiligrathstraﬂe;tram_stop;stop_position
Frankfurt;1781001232;node;1;50,1219865;8,6618216;Feldbergstraﬂe;bus_stop;platform
Frankfurt;29988029;node;1;50,1219933;8,6757346;Gr¸neburgweg;halt;stop_position
Frankfurt;755862829;node;1;50,1219958;8,675695;Gr¸neburgweg;halt;stop_position
Frankfurt;158697809;node;1;50,1219986;8,7097845;Freiligrathstraﬂe;tram_stop;stop_position
Frankfurt;1548571703;node;1;50,1221148;8,766828;Mittelseestraﬂe;bus_stop;platform
Frankfurt;773167038;node;1;50,1221178;8,5665175;Sossenheim Volkshaus;bus_stop;platform
Frankfurt;2962596187;node;1;50,1221222;8,7397169;Daimlerstraﬂe;bus_stop;platform
Frankfurt;119755952;node;1;50,1221225;8,7728677;Schieﬂh¸ttenstraﬂe;tram_stop;stop_position
Frankfurt;4009185163;node;1;50,1221348;8,7393166;Daimlerstraﬂe;tram_stop;stop_position
Frankfurt;1548446269;node;1;50,1221915;8,7514561;Carl-Benz-Straﬂe Nord;bus_stop;platform
Frankfurt;1517129348;node;1;50,1222577;8,7099577;Freiligrathstraﬂe;bus_stop;platform
Frankfurt;1548555446;node;1;50,1222904;8,7702576;Pfortenstraﬂe;bus_stop;platform
Frankfurt;1517129341;node;1;50,1222964;8,710785;Freiligrathstraﬂe;bus_stop;platform
Frankfurt;1548571705;node;1;50,1223363;8,7669251;Mittelseestraﬂe;bus_stop;platform
Frankfurt;392776622;node;1;50,1223902;8,6000297;In der Au;bus_stop;platform
Frankfurt;2408180480;node;1;50,12247;8,69663;Call a Bike;bicycle_rental;
Frankfurt;2053119303;node;1;50,122479;8,5663378;Sossenheim Volkshaus;bus_stop;platform
Frankfurt;638559757;node;1;50,1224876;8,7018212;Hˆhenstraﬂe;bus_stop;platform
Frankfurt;392776623;node;1;50,1225662;8,599069;In der Au;bus_stop;
Frankfurt;392776625;node;1;50,1225775;8,5949461;Gaugrafenstraﬂe;bus_stop;platform
Frankfurt;392458341;node;1;50,12259;8,741325;Europcar 24;car_rental;
Frankfurt;30606376;node;1;50,1226251;8,6455438;Leipziger Straﬂe;station;station
Frankfurt;2962596188;node;1;50,1226379;8,740211;Daimlerstraﬂe;bus_stop;platform
Frankfurt;1140517647;node;1;50,1226405;8,7468384;Hertz;car_rental;
Frankfurt;203523438;node;1;50,1226603;8,7406807;Daimlerstraﬂe;tram_stop;stop_position
Frankfurt;3704919291;node;1;50,1226689;8,6456601;Call a Bike U-Bahnstation Leipziger Straﬂe;bicycle_rental;
Frankfurt;366985362;node;1;50,1227742;8,568716;Westerwaldstraﬂe;bus_stop;platform
Frankfurt;392767181;node;1;50,1228018;8,6320873;Kasernenstraﬂe;bus_stop;platform
Frankfurt;5912341584;node;1;50,1228696;8,7012626;Hˆhenstraﬂe;station;station
Frankfurt;2408176258;node;1;50,1228815;8,7012399;Call a Bike;bicycle_rental;
Frankfurt;119763907;node;1;50,1229292;8,6915958;Friedberger Platz;tram_stop;stop_position
Frankfurt;760458235;node;1;50,1229683;8,7013401;Hˆhenstraﬂe;tram_stop;stop_position
Frankfurt;392776634;node;1;50,1229919;8,5695687;Westerwaldstraﬂe;bus_stop;platform
Frankfurt;4278410724;node;1;50,1230228;8,6920567;Call a Bike;bicycle_rental;
Frankfurt;616775405;node;1;50,123173;8,6585045;Siesmayerstraﬂe (Palmengarten);bus_stop;platform
Frankfurt;392767182;node;1;50,1232008;8,632909;Kasernenstraﬂe;bus_stop;platform
Frankfurt;618684892;node;1;50,1232524;8,6700634;Bremer Platz;bus_stop;platform
Frankfurt;266893400;node;1;50,1232819;8,7014435;Hˆhenstraﬂe;bus_stop;platform
Frankfurt;1781544609;node;1;50,1233141;8,6653344;Mitscherlichplatz;bus_stop;platform
Frankfurt;3403437334;node;1;50,123321;8,5874562;Wilhelm-Fay-Straﬂe;bus_stop;platform
Frankfurt;2404032612;node;1;50,123387;8,6926863;Call a Bike;bicycle_rental;
Frankfurt;5208493660;node;1;50,1234032;8,7171458;Eissporthalle/Festplatz;bus_stop;platform
Frankfurt;1586670764;node;1;50,123533;8,6361127;Schˆnhof;bus_stop;platform
Frankfurt;392776629;node;1;50,1235442;8,5778164;Haigerer Straﬂe;bus_stop;platform
Frankfurt;2683735920;node;1;50,1235475;8,7168988;Eissporthalle/Festplatz;tram_stop;stop_position
Frankfurt;3403437337;node;1;50,12357;8,5873592;Wilhelm-Fay-Straﬂe;bus_stop;platform
Frankfurt;2601057057;node;1;50,1236018;8,5784702;Haigerer Straﬂe;bus_stop;platform
Frankfurt;2962596189;node;1;50,123625;8,7434919;Dieselstraﬂe;bus_stop;platform
Frankfurt;2683735921;node;1;50,1236424;8,7166279;Eissporthalle/Festplatz;tram_stop;stop_position
Frankfurt;616813861;node;1;50,1236612;8,6651773;Mitscherlichplatz;bus_stop;platform
Frankfurt;2410199865;node;1;50,12367;8,71724;Call a Bike Saalburgallee/ Kettelerallee;bicycle_rental;
Frankfurt;392776626;node;1;50,1236714;8,5807542;Westerbachsiedlung;bus_stop;platform
Frankfurt;5208521863;node;1;50,123712;8,7449074;Dieselstraﬂe;bus_stop;platform
Frankfurt;514897445;node;1;50,1237284;8,6061504;;taxi;
Frankfurt;3406874274;node;1;50,1237412;8,7555279;Adam-Opel-Straﬂe;bus_stop;platform
Frankfurt;763176177;node;1;50,1238054;8,691725;Friedberger Platz;tram_stop;stop_position
Frankfurt;366985363;node;1;50,1238072;8,5806613;Westerbachsiedlung;bus_stop;platform
Frankfurt;1550004387;node;1;50,1238168;8,716535;Eissporthalle/Festplatz;bus_stop;platform
Frankfurt;514897436;node;1;50,123844;8,5893374;Buchbinder;car_rental;
Frankfurt;3406874275;node;1;50,1238477;8,7554002;Adam-Opel-Straﬂe;bus_stop;platform
Frankfurt;2522610166;node;1;50,1239091;8,6075225;Call a Bike;bicycle_rental;
Frankfurt;1545590985;node;1;50,1239374;8,5716755;Carl-Sonnenschein-Straﬂe;bus_stop;platform
Frankfurt;610301938;node;1;50,1239475;8,6064563;Rˆdelheim Bahnhof;bus_stop;platform
Frankfurt;392776631;node;1;50,1239513;8,5726268;Carl-Sonnenschein-Straﬂe;bus_stop;platform
Frankfurt;1207027788;node;1;50,1239649;8,6656788;Taxi Point;taxi;
Frankfurt;655181553;node;1;50,1239756;8,6447886;;car_sharing;
Frankfurt;618684893;node;1;50,1240039;8,6697023;Bremer Platz;bus_stop;platform
Frankfurt;1924888989;node;1;50,1240077;8,7448337;Sixt;car_rental;
Frankfurt;3404674637;node;1;50,1240435;8,6813134;Adlerflychtplatz;bus_stop;platform
Frankfurt;1548571695;node;1;50,1240718;8,7656839;Bodenseestraﬂe;bus_stop;platform
Frankfurt;392776620;node;1;50,1240807;8,6065258;Rˆdelheim Bahnhof;bus_stop;platform
Frankfurt;772800503;node;1;50,124084;8,6688175;Uni Campus Westend;bus_stop;platform
Frankfurt;1569149952;node;1;50,1240863;8,636463;Schˆnhof;bus_stop;platform
Frankfurt;3404674638;node;1;50,1241086;8,6814813;Adlerflychtplatz;bus_stop;platform
Frankfurt;620897863;node;1;50,1241334;8,5963351;Gaugrafenstraﬂe;bus_stop;platform
Frankfurt;763157996;node;1;50,1241594;8,7128602;Saalburg-/Wittelsbacherallee;tram_stop;stop_position
Frankfurt;616813862;node;1;50,1242145;8,668345;Uni Campus Westend;bus_stop;platform
Frankfurt;3406107594;node;1;50,1242172;8,6077406;Rˆdelheim Bahnhof;bus_stop;platform
Frankfurt;31263705;node;1;50,1242674;8,7180761;Eissporthalle/Festplatz;station;station
Frankfurt;2413718388;node;1;50,124286;8,6976796;Call a Bike Martin-Luther-Straﬂe/ Burgstraﬂe;bicycle_rental;
Frankfurt;2989654768;node;1;50,1243257;8,7125171;Saalburg-/Wittelsbacherallee;bus_stop;platform
Frankfurt;1548571696;node;1;50,1243504;8,7647968;Bodenseestraﬂe;bus_stop;platform
Frankfurt;1548571702;node;1;50,1243608;8,7619844;Max-Eyth-Straﬂe;bus_stop;platform
Frankfurt;203523452;node;1;50,1243882;8,7448063;Dieselstraﬂe;tram_stop;stop_position
Frankfurt;772800497;node;1;50,1244008;8,671246;Bremer Platz;bus_stop;platform
Frankfurt;763113643;node;1;50,1244081;8,7447789;Dieselstraﬂe;tram_stop;stop_position
Frankfurt;4373239248;node;1;50,1244113;8,6073066;Frankfurt-Rˆdelheim;station;
Frankfurt;392767188;node;1;50,1244178;8,6120648;Alt-Rˆdelheim;bus_stop;platform
Frankfurt;392767187;node;1;50,1244271;8,6119098;Alt-Rˆdelheim;bus_stop;platform
Frankfurt;763158001;node;1;50,1244724;8,713767;Saalburg-/Wittelsbacherallee;tram_stop;stop_position
Frankfurt;772800489;node;1;50,1244881;8,6710523;Bremer Platz;bus_stop;platform
Frankfurt;742753967;node;1;50,1245073;8,6349862;Schˆnhof;bus_stop;platform
Frankfurt;2294704778;node;1;50,1246296;8,6075473;;taxi;
Frankfurt;2637685845;node;1;50,1246526;8,658299;Jugendverkehrsgarten;halt;
Frankfurt;119731966;node;1;50,1247431;8,7137129;Saalburg-/Wittelsbacherallee;tram_stop;stop_position
Frankfurt;119717299;node;1;50,1247523;8,7127248;Saalburg-/Wittelsbacherallee;tram_stop;stop_position
Frankfurt;2408177432;node;1;50,12477;8,71349;Call a Bike;bicycle_rental;
Frankfurt;3775019057;node;1;50,1248128;8,6837213;"CityFlitzer Spot ""Humboldtstraﬂe 37""";car_sharing;
Frankfurt;1548514404;node;1;50,1248133;8,7680694;Baumertstraﬂe;bus_stop;platform
Frankfurt;6058679861;node;1;50,1249126;8,718448;Eissporthalle Nordeingang;bus_stop;platform
Frankfurt;3404674655;node;1;50,1249173;8,6730476;Lessing-Gymnasium;bus_stop;platform
Frankfurt;5208433481;node;1;50,1250006;8,7115407;Saalburg-/Wittelsbacherallee;bus_stop;platform
Frankfurt;119756100;node;1;50,1250326;8,7698618;Arthur-von-Weinberg-Steg;tram_stop;stop_position
Frankfurt;1643986232;node;1;50,1250326;8,7123443;Saalburg-/Wittelsbacherallee;bus_stop;platform
Frankfurt;763120480;node;1;50,1250406;8,7699034;Arthur-von-Weinberg-Steg;tram_stop;stop_position
Frankfurt;3704919290;node;1;50,1250597;8,6372822;Call a Bike Fritzlarer Straﬂe / Kirchplatz;bicycle_rental;
Frankfurt;1569149943;node;1;50,1250847;8,6375368;Kirchplatz;bus_stop;platform
Frankfurt;1437758919;node;1;50,1250928;8,6108518;Radilostraﬂe;bus_stop;platform
Frankfurt;3428756215;node;1;50,125213;8,646481;Juliusstraﬂe;bus_stop;platform
Frankfurt;30096205;node;1;50,1252224;8,6373458;Kirchplatz;station;station
Frankfurt;3217158528;node;1;50,1253148;8,646607;Juliusstraﬂe;bus_stop;platform
Frankfurt;4465581389;node;1;50,1253383;8,6919506;;bicycle_rental;
Frankfurt;4066465426;node;1;50,1253597;8,6378221;;taxi;
Frankfurt;1437810337;node;1;50,1253618;8,6379623;Kirchplatz;bus_stop;stop_position
Frankfurt;3405688349;node;1;50,1254654;8,6094223;Lorscher Straﬂe;bus_stop;platform
Frankfurt;760656565;node;1;50,1255069;8,6469573;Juliusstraﬂe;tram_stop;stop_position
Frankfurt;760656552;node;1;50,1255334;8,6470138;Juliusstraﬂe;tram_stop;stop_position
Frankfurt;773167115;node;1;50,1255518;8,56558;Friedhof Sossenheim;bus_stop;platform
Frankfurt;1548514405;node;1;50,1255916;8,7687347;Baumertstraﬂe;bus_stop;platform
Frankfurt;773167124;node;1;50,1255929;8,5654244;Friedhof Sossenheim;bus_stop;platform
Frankfurt;3405272993;node;1;50,125879;8,6538784;Botanischer Garten;bus_stop;platform
Frankfurt;771410368;node;1;50,1259146;8,6559495;Spielwiese;halt;stop_position
Frankfurt;1649025669;node;1;50,1259184;8,7160726;Ernst-May-Platz;bus_stop;platform
Frankfurt;2974252174;node;1;50,1259532;8,7611323;Leo-Gans-Straﬂe;bus_stop;platform
Frankfurt;4111711989;node;1;50,1259875;8,7159618;Ernst-May-Platz;tram_stop;stop_position
Frankfurt;2974252173;node;1;50,1260327;8,7610469;Leo-Gans-Straﬂe;bus_stop;platform
Frankfurt;4078384832;node;1;50,1260712;8,6265827;Call a Bike;bicycle_rental;
Frankfurt;5912341585;node;1;50,126098;8,7077502;Bornheim Mitte;station;station
Frankfurt;29271744;node;1;50,1261131;8,7076981;Bornheim Mitte;halt;stop_position
Frankfurt;760458240;node;1;50,1261136;8,7076973;Bornheim Mitte;halt;stop_position
Frankfurt;1548571698;node;1;50,1261164;8,7651607;Jacobsbrunnenstraﬂe;bus_stop;platform
Frankfurt;3209346529;node;1;50,1261311;8,6845592;;car_sharing;
Frankfurt;763113676;node;1;50,126152;8,7541555;Hugo-Junkers-Straﬂe/Schleife;tram_stop;stop_position
Frankfurt;1550004376;node;1;50,1261967;8,7082579;Bornheim Mitte;bus_stop;platform
Frankfurt;412309750;node;1;50,1262128;8,6289799;;taxi;
Frankfurt;763176325;node;1;50,1262381;8,708374;Bornheim Mitte;tram_stop;stop_position
Frankfurt;3405272994;node;1;50,1263353;8,6545577;Botanischer Garten;bus_stop;platform
Frankfurt;3135797964;node;1;50,1263543;8,6052565;Kirschbaumweg;bus_stop;platform
Frankfurt;3403720695;node;1;50,1264026;8,5865546;Heinrich-Hopf-Straﬂe;bus_stop;platform
Frankfurt;616813863;node;1;50,1264946;8,6708555;Bremer Straﬂe;bus_stop;platform
Frankfurt;763176327;node;1;50,1264957;8,7077263;Bornheim Mitte;tram_stop;stop_position
Frankfurt;1580431100;node;1;50,1265163;8,6725002;Holzhausenstraﬂe;bus_stop;platform
Frankfurt;1550004382;node;1;50,1265274;8,7078349;Bornheim Mitte;bus_stop;platform
Frankfurt;5542474156;node;1;50,1265548;8,7163931;Ernst-May-Platz;tram_stop;stop_position
Frankfurt;1580431101;node;1;50,1265553;8,6733187;Holzhausenstraﬂe;bus_stop;platform
Frankfurt;618684894;node;1;50,126559;8,6712381;Bremer Straﬂe;bus_stop;platform
Frankfurt;755862844;node;1;50,1265725;8,6738022;Holzhausenstraﬂe;halt;stop_position
Frankfurt;29824290;node;1;50,1265787;8,6738382;Holzhausenstraﬂe;halt;stop_position
Frankfurt;5902639719;node;1;50,1266038;8,6738022;Holzhausenstraﬂe;station;station
Frankfurt;2520705226;node;1;50,126619;8,7074003;;taxi;
Frankfurt;5208167966;node;1;50,1266529;8,6919825;Rohrbachstraﬂe / Friedberger Landstraﬂe;tram_stop;stop_position
Frankfurt;1548571699;node;1;50,1266943;8,7651823;Jacobsbrunnenstraﬂe;bus_stop;platform
Frankfurt;2683735877;node;1;50,1267444;8,6976322;G¸nthersburgallee;bus_stop;platform
Frankfurt;1548571701;node;1;50,1268488;8,765122;Jacobsbrunnenstraﬂe;bus_stop;platform
Frankfurt;1483604354;node;1;50,126893;8,6822585;;taxi;
Frankfurt;300891871;node;1;50,1269632;8,6963742;G¸nthersburgallee;bus_stop;platform
Frankfurt;158697830;node;1;50,1270063;8,6920627;Rohrbachstraﬂe / Friedberger Landstraﬂe;tram_stop;stop_position
Frankfurt;4114254366;node;1;50,1270359;8,7533174;Hugo-Junkers-Straﬂe/Schleife;tram_stop;stop_position
Frankfurt;587939715;node;1;50,1270925;8,6763808;Holzhausen-Park;bus_stop;platform
Frankfurt;5239212348;node;1;50,1271477;8,7548373;Hugo-Junkers-Straﬂe;bus_stop;platform
Frankfurt;587939736;node;1;50,127164;8,6772483;Holzhausen-Park;bus_stop;platform
Frankfurt;3775019058;node;1;50,1272066;8,6406857;"CityFlitzer Spot ""Ginnheimer Straﬂe 40""";car_sharing;
Frankfurt;4483855346;node;1;50,1274598;8,6852144;Glauburgstraﬂe;tram_stop;station
Frankfurt;1505704800;node;1;50,1274873;8,702953;Hartmann-Ibach-Straﬂe;tram_stop;stop_position
Frankfurt;203523461;node;1;50,1275242;8,7532136;Hugo-Junkers-Straﬂe;tram_stop;stop_position
Frankfurt;763176159;node;1;50,1275438;8,7048924;Burgstraﬂe;tram_stop;stop_position
Frankfurt;763113586;node;1;50,1275441;8,7531881;Hugo-Junkers-Straﬂe;tram_stop;stop_position
Frankfurt;537913825;node;1;50,1275644;8,7048969;Burgstraﬂe;tram_stop;stop_position
Frankfurt;2404036223;node;1;50,1275704;8,6925114;Call a Bike;bicycle_rental;
Frankfurt;620897864;node;1;50,1275778;8,5990495;Wolf-Heidenheim-Straﬂe;bus_stop;platform
Frankfurt;5314638026;node;1;50,1276297;8,7049104;Burgstraﬂe;bus_stop;platform
Frankfurt;1125567672;node;1;50,1276504;8,6013856;Wolf-Heidenheim-Straﬂe;bus_stop;
Frankfurt;3406107595;node;1;50,1276648;8,6410806;Sophienstraﬂe;bus_stop;platform
Frankfurt;31079801;node;1;50,1277169;8,7257257;Johanna-Tesch-Platz;station;station
Frankfurt;763176346;node;1;50,127753;8,6939571;Rothschildallee;tram_stop;stop_position
Frankfurt;1649025707;node;1;50,1277902;8,7185278;Lˆwengasse;bus_stop;platform
Frankfurt;329377986;node;1;50,1278052;8,6814511;Hynspergstraﬂe;bus_stop;platform
Frankfurt;329377980;node;1;50,1278053;8,6823092;Hynspergstraﬂe;bus_stop;platform
Frankfurt;1125567670;node;1;50,1278258;8,6011892;Wolf-Heidenheim-Straﬂe;bus_stop;platform
Frankfurt;3406107596;node;1;50,1278669;8,6410485;Sophienstraﬂe;bus_stop;platform
Frankfurt;2639952542;node;1;50,1278796;8,579921;Adolph-Prior-Straﬂe;bus_stop;platform
Frankfurt;1517129357;node;1;50,1279807;8,7267544;Johanna-Tesch-Platz;bus_stop;platform
Frankfurt;901335579;node;1;50,1280124;8,5798923;;taxi;
Frankfurt;763176340;node;1;50,1281194;8,695871;Rothschildallee;tram_stop;stop_position
Frankfurt;2639952543;node;1;50,1281272;8,5796655;Adolph-Prior-Straﬂe;bus_stop;platform
Frankfurt;1569296239;node;1;50,1281926;8,6152783;Reifenberger Straﬂe/Sozialzentrum;bus_stop;platform
Frankfurt;5239212351;node;1;50,1281997;8,7557477;Hugo-Junkers-Straﬂe;bus_stop;platform
Frankfurt;5213973048;node;1;50,1282851;8,7674617;Alt-Fechenheim;bus_stop;platform
Frankfurt;3775032431;node;1;50,1282904;8,7158038;"CityFlitzer Spot ""Lˆwengasse 33""";car_sharing;
Frankfurt;1649025729;node;1;50,1283379;8,7167474;Lˆwengasse;bus_stop;platform
Frankfurt;763120490;node;1;50,1283828;8,7678036;Alt-Fechenheim;tram_stop;stop_position
Frankfurt;1550004433;node;1;50,1283976;8,7068399;Pr¸fling;bus_stop;platform
Frankfurt;1569296243;node;1;50,1283984;8,6154079;Reifenberger Straﬂe/Sozialzentrum;bus_stop;platform
Frankfurt;3406874279;node;1;50,1284365;8,7423857;Sontraer Straﬂe;bus_stop;platform
Frankfurt;203523489;node;1;50,1284774;8,7677262;Alt-Fechenheim;tram_stop;stop_position
Frankfurt;1548514403;node;1;50,1285019;8,7676037;Alt-Fechenheim;bus_stop;platform
Frankfurt;1550004435;node;1;50,1285489;8,7071272;Pr¸fling;bus_stop;platform
Frankfurt;1550004441;node;1;50,1285511;8,7060698;Pr¸fling;bus_stop;platform
Frankfurt;30883062;node;1;50,1285885;8,6298175;Industriehof;station;station
Frankfurt;2484685597;node;1;50,1286291;8,6294625;Call a Bike;bicycle_rental;
Frankfurt;760656572;node;1;50,128635;8,646522;Frauenfriedenskirche;tram_stop;stop_position
Frankfurt;3403720698;node;1;50,1287684;8,584984;Leonhard-Heiﬂwolf-Straﬂe;bus_stop;platform
Frankfurt;1508406948;node;1;50,1287701;8,6996943;G¸nthersburgpark;tram_stop;stop_position
Frankfurt;1508406952;node;1;50,1288885;8,7001207;G¸nthersburgpark;tram_stop;stop_position
Frankfurt;581749859;node;1;50,1288895;8,69241;;bicycle_rental;
Frankfurt;760656592;node;1;50,1289016;8,6464264;Frauenfriedenskirche;tram_stop;stop_position
Frankfurt;2520704923;node;1;50,1289174;8,706456;;taxi;
Frankfurt;616813864;node;1;50,1289751;8,6699196;Max-Horkheimer-Straﬂe;bus_stop;platform
Frankfurt;2404011828;node;1;50,12901;8,70069;Call a Bike;bicycle_rental;
Frankfurt;4945702014;node;1;50,1290225;8,5954254;Graf-Vollrath-Weg;bus_stop;platform
Frankfurt;4945706588;node;1;50,1291291;8,5954361;Graf-Vollrath-Weg;bus_stop;platform
Frankfurt;1505748963;node;1;50,129178;8,6922007;Nibelungenplatz/FH;bus_stop;platform
Frankfurt;30883076;node;1;50,1293756;8,6251947;Fischstein;tram_stop;station
Frankfurt;1354974487;node;1;50,1293924;8,6698667;Max-Horkheimer-Straﬂe;bus_stop;platform
Frankfurt;5314638025;node;1;50,1294443;8,7591795;Cassellastraﬂe;bus_stop;platform
Frankfurt;2683735881;node;1;50,1294837;8,6926542;Nibelungenplatz/FH;bus_stop;platform
Frankfurt;203523478;node;1;50,1294995;8,7591318;Cassellastraﬂe;tram_stop;stop_position
Frankfurt;391973067;node;1;50,1296895;8,6938689;Nibelungenplatz/FH;tram_stop;stop_position
Frankfurt;1665255751;node;1;50,1297928;8,6946127;;car_sharing;
Frankfurt;659993054;node;1;50,1298005;8,6838349;Cronstettenstraﬂe;bus_stop;platform
Frankfurt;2404029558;node;1;50,1298321;8,7137577;Call a Bike;bicycle_rental;
Frankfurt;2683735882;node;1;50,129917;8,6940024;Nibelungenplatz/FH;bus_stop;stop_position
Frankfurt;763120482;node;1;50,1299857;8,7603332;Cassellastraﬂe;tram_stop;stop_position
Frankfurt;5314638024;node;1;50,1300384;8,7602355;Cassellastraﬂe;bus_stop;platform
Frankfurt;1502803181;node;1;50,130087;8,6941084;Nibelungenplatz/FH;tram_stop;stop_position
Frankfurt;4945701959;node;1;50,1301848;8,5912626;Eschborner Landstraﬂe West;bus_stop;platform
Frankfurt;4945701958;node;1;50,1302777;8,5913487;Eschborner Landstraﬂe West;bus_stop;platform
Frankfurt;302518112;node;1;50,1303362;8,6884742;Richard-Wagner Straﬂe;bus_stop;platform
Frankfurt;1569088799;node;1;50,1307066;8,6449942;Universit‰tssportanlagen;bus_stop;platform
Frankfurt;1569088803;node;1;50,1308438;8,6453723;Universit‰tssportanlagen;bus_stop;platform
Frankfurt;4685779985;node;1;50,1308576;8,6703421;;car_sharing;
Frankfurt;1568971772;node;1;50,1309841;8,7054098;Usinger Straﬂe;bus_stop;platform
Frankfurt;618684896;node;1;50,1310327;8,6719963;Miquel-/Adickesallee;bus_stop;platform
Frankfurt;629100619;node;1;50,1310488;8,6723867;Miquel-/Adickesallee;bus_stop;platform
Frankfurt;2683736562;node;1;50,1310498;8,6879456;Richard-Wagner Straﬂe;bus_stop;platform
Frankfurt;28121239;node;1;50,1310808;8,6840203;Deutsche Nationalbibliothek;tram_stop;station
Frankfurt;2404028798;node;1;50,13111;8,70535;Call a Bike;bicycle_rental;
Frankfurt;3406683455;node;1;50,1311778;8,7169809;Panoramabad;bus_stop;platform
Frankfurt;1517129364;node;1;50,1312096;8,7346839;Sch‰fflestraﬂe;bus_stop;platform
Frankfurt;3405272995;node;1;50,1312102;8,6615324;Gr¸neburgpark;bus_stop;platform
Frankfurt;4020412931;node;1;50,1312718;8,7342609;Riederwald Sch‰fflestraﬂe;station;station
Frankfurt;1568971778;node;1;50,1313197;8,705653;Usinger Straﬂe;bus_stop;platform
Frankfurt;724226249;node;1;50,1313884;8,684832;Deutsche Nationalbibliothek;bus_stop;platform
Frankfurt;30883080;node;1;50,131425;8,6198226;Hausener Weg;tram_stop;station
Frankfurt;2667231072;node;1;50,1314543;8,6689318;Miquel-/Hansaallee;bus_stop;platform
Frankfurt;1438208139;node;1;50,1314633;8,7097327;Weidenbornstraﬂe;bus_stop;platform
Frankfurt;29824289;node;1;50,131475;8,6722223;Miquel-/Adickesallee;halt;stop_position
Frankfurt;755862907;node;1;50,1314754;8,6721797;Miquel-/Adickesallee;halt;stop_position
Frankfurt;3216922145;node;1;50,1315038;8,5928891;Friedrich-Kahl-Straﬂe;bus_stop;platform
Frankfurt;1438208140;node;1;50,1315186;8,7100626;Weidenbornstraﬂe;bus_stop;platform
Frankfurt;5902639720;node;1;50,131535;8,6721951;Miquel-/Adickesallee;station;station
Frankfurt;679234461;node;1;50,1315535;8,5937893;Friedrich-Kahl-Straﬂe;bus_stop;platform
Frankfurt;1894722079;node;1;50,1315683;8,6728327;Miquel-/Adickesallee;bus_stop;platform
Frankfurt;3775019069;node;1;50,1316108;8,7117246;"CityFlitzer Spot ""Eulengasse 21""";car_sharing;
Frankfurt;2690043119;node;1;50,1316513;8,6186575;;taxi;
